id,league,name,nickname,season,gamesPlayed,wins,losses,overtimeLosses,shootoutWins,shootoutLosses,points,goalsFor,goalsAgainst,goalsDiff,winPercent,S,SA,FOPct,SB,H,TkA,GvA,PIMPerG,PPO,PPG,PPPercent,SHGA,SHO,PPGA,PKPercent,leagueRank,divisionRank,conferenceRank,playoffResult,playoffWins,playoffLosses
8,0,Calgary,Dragons,74,66,24,40,1,1,1,50,225,328,-103,0.364,1964,2754,52.7,1096,1148,541,608,7.39,189,48,0.254,16,212,54,0.7453,17,4,9,Missed,,
12,0,San Francisco,Pride,72,66,24,36,5,0,1,54,263,313,-50,0.364,2358,2801,48,1374,1270,640,598,8.98,256,47,0.1836,15,262,66,0.7481,13,3,6,Round 1,2,4
9,0,Edmonton,Blizzard,81,66,24,36,6,2,0,54,214,303,-89,0.364,2024,2574,50.3,1109,993,685,686,8.88,229,38,0.1659,12,251,51,0.7968,18,5,9,Missed,,
20,0,Montreal,Patriotes,79,66,24,38,4,1,0,52,222,284,-62,0.364,2282,2714,47.1,1178,1138,602,514,7.8,221,39,0.1765,14,213,65,0.6948,17,4,9,Missed,,
15,0,Texas,Renegades,66,66,24,34,4,1,4,56,217,269,-52,0.364,2154,2597,51.7,917,1126,631,566,7.95,198,40,0.202,8,224,40,0.8214,15,4,8,Round 1,0,4
0,0,Buffalo,Stampede,82,66,24,34,5,0,3,56,197,249,-52,0.364,1707,2144,46.5,1457,1520,828,785,7.85,220,35,0.1591,12,209,36,0.8278,16,4,8,Round 1,1,4
15,0,Texas,Renegades,65,66,23,38,0,3,5,51,183,269,-86,0.348,,,,,,,,,,,,,,,,15,4,8,Round 1,0,4
20,0,Montreal,Patriotes,80,66,23,40,2,2,1,49,226,287,-61,0.348,2301,2518,48.4,1167,1160,601,574,8.88,241,43,0.1784,17,252,46,0.8175,18,5,10,Missed,,
8,0,Calgary,Dragons,64,66,23,39,2,2,2,50,177,252,-75,0.348,,,,,,,,,,,,,,,,16,5,9,Missed,,
3,0,Toronto,North Stars,80,66,23,35,6,2,2,54,220,287,-67,0.348,2296,2696,51.9,1331,1037,691,689,9.88,265,54,0.2038,8,255,49,0.8078,14,3,8,Round 3,11,8
11,0,Winnipeg,Aurora,80,66,23,39,4,2,0,50,225,305,-80,0.348,2031,2717,49.5,1619,964,534,590,8.47,201,42,0.209,9,218,47,0.7844,17,4,8,Round 1,0,4
12,0,San Francisco,Pride,71,66,23,34,5,2,4,55,234,277,-43,0.348,2122,2469,51.1,1234,1381,662,552,7.36,199,39,0.196,9,210,59,0.719,15,4,8,Round 1,0,4
1,0,Chicago,Syndicate,80,66,23,36,5,4,2,53,203,279,-76,0.348,2290,2597,46.1,1443,826,722,556,7.67,228,37,0.1623,9,215,48,0.7767,16,3,7,Round 1,0,4
14,0,New Orleans,Specters,72,66,23,40,3,3,0,49,203,274,-71,0.348,2021,2656,49.5,1536,960,650,548,8.21,228,32,0.1404,14,240,55,0.7708,15,4,8,Round 1,0,4
20,0,Montreal,Patriotes,64,66,23,39,2,1,2,50,178,256,-78,0.348,,,,,,,,,,,,,,,,15,3,7,Round 1,0,4
11,0,Winnipeg,Aurora,64,66,23,36,1,3,6,53,209,259,-50,0.348,,,,,,,,,,,,,,,,14,4,8,Round 1,0,4
15,0,Texas,Renegades,69,66,23,38,3,4,2,51,188,287,-99,0.348,1923,2635,55.4,972,1191,561,551,6.64,198,44,0.2222,16,212,58,0.7264,13,4,7,Round 1,0,4
10,0,Minnesota,Monarchs,70,66,23,39,2,0,2,50,222,303,-81,0.348,2148,2723,49.3,1136,1207,563,548,7.58,199,35,0.1759,14,225,47,0.7911,15,5,8,Round 1,0,4
11,0,Winnipeg,Jets,45,50,23,19,8,0,0,54,161,155,6,0.46,,,,,,,,,,,,,,,,7,,4,Round 1,0,4
9,0,Edmonton,Blizzard,43,50,23,23,4,0,0,50,153,158,-5,0.46,,,,,,,,,,,,,,,,9,,6,Missed,,
7,0,West Kendall,Platoon,43,50,23,24,3,0,0,49,160,155,5,0.46,,,,,,,,,,,,,,,,10,,4,Cup Winner,12,3
3,0,Toronto,North Stars,42,50,23,23,4,0,0,50,163,167,-4,0.46,,,,,,,,,,,,,,,,11,,6,Missed,,
10,0,Minnesota,Chiefs,49,50,23,24,3,0,0,49,135,155,-20,0.46,,,,,,,,,,,,,,,,11,4,6,Missed,,
6,0,Tampa Bay,Barracuda,49,50,23,20,7,0,0,53,160,175,-15,0.46,,,,,,,,,,,,,,,,9,3,5,Round 2,5,7
10,0,Minnesota,Monarchs,58,66,23,36,4,3,3,53,153,222,-69,0.348,,,,,,,,,,,,,,,,15,4,6,Missed,,
11,0,Winnipeg,Jets,55,50,23,24,0,2,3,49,149,168,-19,0.46,,,,,,,,,,,,,,,,10,3,5,Missed,,
15,0,Texas,Renegades,48,50,23,22,5,0,0,51,148,157,-9,0.46,,,,,,,,,,,,,,,,12,3,6,Missed,,
7,0,Baltimore,Platoon,59,66,23,39,1,3,3,50,177,259,-82,0.348,,,,,,,,,,,,,,,,14,2,6,Round 1,1,4
9,0,Edmonton,Comets,8,50,23,25,2,0,0,48,0,0,0,0.46,,,,,,,,,,,,,,,,9,,5,Missed,,
9,0,Edmonton,Blizzard,26,50,23,19,8,0,0,54,0,0,0,0.46,,,,,,,,,,,,,,,,9,,6,Missed,,
7,0,West Kendall,Platoon,27,50,23,22,5,0,0,51,0,0,0,0.46,,,,,,,,,,,,,,,,9,,3,Round 1,3,4
5,0,New England,Wolfpack,28,50,23,22,5,0,0,51,133,148,-15,0.46,,,,,,,,,,,,,,,,10,,4,Round 1,3,4
5,0,New England,Wolfpack,18,50,23,23,4,0,0,50,0,0,0,0.46,,,,,,,,,,,,,,,,10,,4,Round 1,1,4
11,0,Winnipeg,Jets,1,40,23,12,5,0,0,51,0,0,0,0.575,,,,,,,,,,,,,,,,2,,1,Cup Winner,8,2
10,0,Minnesota,Chiefs,32,50,23,24,3,0,0,49,128,133,-5,0.46,,,,,,,,,,,,,,,,10,,4,Round 1,3,4
11,0,Winnipeg,Jets,23,52,23,22,7,0,0,53,0,0,0,0.442,,,,,,,,,,,,,,,,9,,5,Missed,,
13,0,Los Angeles,Panthers,10,50,23,22,5,0,0,51,0,0,0,0.46,,,,,,,,,,,,,,,,8,,4,Round 1,1,4
3,0,Toronto,North Stars,23,52,23,24,5,0,0,51,0,0,0,0.442,,,,,,,,,,,,,,,,11,,6,Missed,,
15,0,Texas,Renegades,22,52,23,25,4,0,0,50,0,0,0,0.442,,,,,,,,,,,,,,,,10,,6,Missed,,
15,0,Texas,Renegades,19,50,23,24,3,0,0,49,0,0,0,0.46,,,,,,,,,,,,,,,,10,,6,Missed,,
8,0,Calgary,Dragons,22,52,23,24,5,0,0,51,0,0,0,0.442,,,,,,,,,,,,,,,,9,,5,Missed,,
7,0,West Kendall,Platoon,21,52,23,25,4,0,0,50,0,0,0,0.442,,,,,,,,,,,,,,,,8,,3,Round 1,1,4
15,0,Texas,Renegades,18,50,23,23,4,0,0,50,0,0,0,0.46,,,,,,,,,,,,,,,,9,,6,Missed,,
9,0,Edmonton,Blizzard,24,52,23,25,4,0,0,50,0,0,0,0.442,,,,,,,,,,,,,,,,10,,6,Missed,,
7,0,West Kendall,Platoon,23,52,23,24,5,0,0,51,0,0,0,0.442,,,,,,,,,,,,,,,,10,,5,Missed,,
8,0,Calgary,Dragons,86,66,23,42,1,2,0,47,224,322,-98,0.348,1974,2614,49.6,1336,1636,547,994,8.3,231,45,0.1948,4,217,38,0.8249,18,,9,Missed,,
22,0,Cincinnati,Six,87,66,22,40,0,1,4,48,272,409,-137,0.333,2132,2897,43.9,1158,1387,644,755,7.12,209,50,0.2392,15,175,34,0.8057,18,,8,Missed,,
5,0,New England,Wolfpack,59,66,22,41,2,1,1,47,171,246,-75,0.333,,,,,,,,,,,,,,,,16,4,8,Missed,,
1,0,Chicago,Syndicate,49,50,22,25,3,0,0,47,158,173,-15,0.44,,,,,,,,,,,,,,,,12,4,6,Missed,,
11,0,Winnipeg,Jets,49,50,22,18,10,0,0,54,151,153,-2,0.44,,,,,,,,,,,,,,,,8,3,4,Round 2,1,4
11,0,Winnipeg,Jets,47,50,22,25,3,0,0,47,144,163,-19,0.44,,,,,,,,,,,,,,,,12,3,6,Missed,,
14,0,New Orleans,Specters,57,66,22,41,1,3,2,47,137,221,-84,0.333,,,,,,,,,,,,,,,,13,3,6,Round 1,1,4
6,0,Seattle,Riot,42,50,22,23,5,0,0,49,147,168,-21,0.44,,,,,,,,,,,,,,,,12,,6,Missed,,
11,0,Winnipeg,Jets,50,50,22,22,6,0,0,50,167,166,1,0.44,,,,,,,,,,,,,,,,14,3,6,Missed,,
8,0,Calgary,Dragons,45,50,22,26,2,0,0,46,135,148,-13,0.44,,,,,,,,,,,,,,,,10,,5,Missed,,
19,0,Seattle,Argonauts,57,66,22,42,2,1,0,46,138,219,-81,0.333,,,,,,,,,,,,,,,,14,4,7,Missed,,
20,0,Montreal,Patriotes,60,66,22,39,3,1,2,49,192,264,-72,0.333,,,,,,,,,,,,,,,,16,5,9,Missed,,
4,0,Manhattan,Rage,41,50,22,24,4,0,0,48,131,172,-41,0.44,,,,,,,,,,,,,,,,10,,6,Missed,,
4,0,Manhattan,Rage,37,50,22,25,3,0,0,47,134,147,-13,0.44,,,,,,,,,,,,,,,,11,,6,Missed,,
11,0,Winnipeg,Jets,53,50,22,25,2,0,1,47,132,148,-16,0.44,,,,,,,,,,,,,,,,12,3,6,Missed,,
11,0,Winnipeg,Jets,51,50,22,24,4,0,0,48,137,154,-17,0.44,,,,,,,,,,,,,,,,11,3,4,Round 1,2,4
4,0,Manhattan,Rage,45,50,22,24,4,0,0,48,144,160,-16,0.44,,,,,,,,,,,,,,,,9,,5,Missed,,
5,0,New England,Wolfpack,66,66,22,41,3,2,0,47,199,293,-94,0.333,1961,2730,48.5,1032,1146,504,569,6.27,186,35,0.1882,14,188,42,0.7766,18,5,10,Missed,,
4,0,Manhattan,Rage,77,66,22,42,1,0,1,46,245,343,-98,0.333,2115,2764,47.6,1337,1275,663,587,11.06,262,43,0.1641,16,304,90,0.7039,16,5,9,Missed,,
1,0,Chicago,Syndicate,76,66,22,37,3,1,4,51,235,317,-82,0.333,2373,2983,45.2,1144,1196,535,605,7.55,243,56,0.2305,18,211,53,0.7488,17,5,8,Round 1,0,4
8,0,Calgary,Dragons,73,66,22,41,0,1,3,47,203,334,-131,0.333,2218,3115,52.4,1156,1089,636,548,6.06,178,29,0.1629,10,169,43,0.7456,17,4,9,Missed,,
4,0,Manhattan,Rage,79,66,22,35,3,1,6,53,238,302,-64,0.333,2197,2655,49.6,1273,1044,766,570,8.98,241,58,0.2407,15,251,48,0.8088,16,5,8,Round 1,3,4
7,0,Baltimore,Platoon,66,66,22,37,6,2,1,51,203,291,-88,0.333,1913,2593,50.4,1111,1146,591,501,7.71,253,56,0.2213,18,224,43,0.808,17,5,9,Missed,,
3,0,Toronto,North Stars,73,66,22,39,3,2,2,49,222,332,-110,0.333,2076,2993,42,1268,1324,573,573,7.36,226,33,0.146,15,218,58,0.7339,16,4,8,Round 1,1,4
10,0,Minnesota,Monarchs,72,66,22,43,1,1,0,45,212,287,-75,0.333,2128,2683,52.6,1099,1093,567,581,7.56,190,37,0.1947,11,216,44,0.7963,17,5,10,Missed,,
10,0,Minnesota,Monarchs,64,66,22,43,1,3,0,45,143,254,-111,0.333,,,,,,,,,,,,,,,,17,5,10,Missed,,
19,0,Seattle,Argonauts,78,66,22,38,5,2,1,50,198,293,-95,0.333,1877,2567,52.7,1514,1014,589,512,6.88,233,36,0.1545,17,190,43,0.7737,17,4,8,Round 1,0,4
7,0,West Kendall,Platoon,7,50,22,22,6,0,0,50,0,0,0,0.44,,,,,,,,,,,,,,,,9,,5,Missed,,
4,0,Manhattan,Rage,35,50,22,22,6,0,0,50,162,169,-7,0.44,,,,,,,,,,,,,,,,10,,5,Missed,,
13,0,Los Angeles,Panthers,30,50,22,25,3,0,0,47,138,162,-24,0.44,,,,,,,,,,,,,,,,11,,6,Missed,,
6,0,Vancouver,Ice Wolves,5,44,22,14,8,0,0,52,0,0,0,0.5,,,,,,,,,,,,,,,,7,,3,Finals Lost,8,9
10,0,Minnesota,Chiefs,26,50,22,26,2,0,0,46,0,0,0,0.44,,,,,,,,,,,,,,,,12,,6,Missed,,
11,0,Winnipeg,Jets,2,40,22,13,5,0,0,49,0,0,0,0.55,,,,,,,,,,,,,,,,3,,2,Finals Lost,6,7
4,0,Manhattan,Rage,3,40,22,9,9,0,0,53,0,0,0,0.55,,,,,,,,,,,,,,,,3,,2,Round 1,2,4
2,0,Hamilton,Steelhawks,32,50,22,25,3,0,0,47,145,154,-9,0.44,,,,,,,,,,,,,,,,12,,6,Missed,,
4,0,Manhattan,Rage,33,50,22,22,6,0,0,50,154,160,-6,0.44,,,,,,,,,,,,,,,,10,,5,Missed,,
10,0,Minnesota,Chiefs,28,50,22,22,6,0,0,50,142,157,-15,0.44,,,,,,,,,,,,,,,,11,,5,Missed,,
3,0,Toronto,North Stars,33,50,22,17,11,0,0,55,132,143,-11,0.44,,,,,,,,,,,,,,,,8,,3,Round 2,7,4
11,0,Winnipeg,Jets,32,50,22,21,7,0,0,51,142,159,-17,0.44,,,,,,,,,,,,,,,,9,,6,Missed,,
10,0,Minnesota,Chiefs,27,50,22,24,4,0,0,48,0,0,0,0.44,,,,,,,,,,,,,,,,10,,4,Round 1,1,4
4,0,Manhattan,Rage,21,52,22,25,5,0,0,49,0,0,0,0.423,,,,,,,,,,,,,,,,11,,5,Missed,,
6,0,Las Vegas,Kings,12,50,22,25,3,0,0,47,0,0,0,0.44,,,,,,,,,,,,,,,,9,,5,Missed,,
15,0,Texas,Renegades,12,50,22,21,7,0,0,51,0,0,0,0.44,,,,,,,,,,,,,,,,8,,4,Round 1,1,4
11,0,Winnipeg,Jets,16,50,22,21,7,0,0,51,0,0,0,0.44,,,,,,,,,,,,,,,,8,,5,Missed,,
6,0,Seattle,Riot,18,50,22,18,10,0,0,54,0,0,0,0.44,,,,,,,,,,,,,,,,6,,3,Cup Winner,12,9
9,0,Edmonton,Blizzard,16,50,22,19,9,0,0,53,0,0,0,0.44,,,,,,,,,,,,,,,,7,,4,Cup Winner,12,6
8,0,Calgary,Dragons,18,50,22,20,8,0,0,52,0,0,0,0.44,,,,,,,,,,,,,,,,8,,5,Round 1,0,4
10,0,Minnesota,Chiefs,17,50,22,23,5,0,0,49,0,0,0,0.44,,,,,,,,,,,,,,,,8,,4,Missed,,
11,0,Winnipeg,Jets,15,50,22,21,7,0,0,51,0,0,0,0.44,,,,,,,,,,,,,,,,8,,4,Round 1,3,4
0,0,Buffalo,Stampede,26,50,22,23,5,0,0,49,0,0,0,0.44,,,,,,,,,,,,,,,,11,,5,Missed,,
3,0,Toronto,North Stars,26,50,22,22,6,0,0,50,0,0,0,0.44,,,,,,,,,,,,,,,,10,,4,Round 2,7,7
3,0,Toronto,North Stars,5,44,22,13,9,0,0,53,0,0,0,0.5,,,,,,,,,,,,,,,,5,,3,Round 1,3,4
11,0,Winnipeg,Jets,21,52,22,24,6,0,0,50,0,0,0,0.423,,,,,,,,,,,,,,,,9,,6,Missed,,
7,0,West Kendall,Platoon,16,50,22,26,2,0,0,46,0,0,0,0.44,,,,,,,,,,,,,,,,10,,4,Round 2,4,7
7,0,West Kendall,Platoon,17,50,22,23,5,0,0,49,0,0,0,0.44,,,,,,,,,,,,,,,,10,,5,Round 1,2,4
11,0,Winnipeg,Jets,17,50,22,23,5,0,0,49,0,0,0,0.44,,,,,,,,,,,,,,,,9,,5,Missed,,
9,0,Edmonton,Blizzard,19,50,22,18,10,0,0,54,0,0,0,0.44,,,,,,,,,,,,,,,,9,,5,Missed,,
10,0,Minnesota,Chiefs,35,50,21,26,3,0,0,45,132,167,-35,0.42,,,,,,,,,,,,,,,,11,,6,Missed,,
3,0,Toronto,Stars,1,40,21,12,7,0,0,49,0,0,0,0.525,,,,,,,,,,,,,,,,3,,2,Round 1,3,4
15,0,Texas,Renegades,10,50,21,20,9,0,0,51,0,0,0,0.42,,,,,,,,,,,,,,,,9,,5,Missed,,
6,0,Las Vegas,Kings,15,50,21,21,8,0,0,50,0,0,0,0.42,,,,,,,,,,,,,,,,9,,5,Missed,,
3,0,Toronto,North Stars,21,52,21,23,8,0,0,50,0,0,0,0.404,,,,,,,,,,,,,,,,10,,4,Round 1,3,4
2,0,Hamilton,Steelhawks,22,52,21,26,5,0,0,47,0,0,0,0.404,,,,,,,,,,,,,,,,11,,5,Missed,,
0,0,Buffalo,Stampede,35,50,21,20,9,0,0,51,148,155,-7,0.42,,,,,,,,,,,,,,,,9,,4,Round 1,0,4
8,0,Calgary,Dragons,5,44,21,15,8,0,0,50,0,0,0,0.477,,,,,,,,,,,,,,,,8,,4,Missed,,
13,0,Los Angeles,Panthers,11,50,21,24,5,0,0,47,0,0,0,0.42,,,,,,,,,,,,,,,,9,,5,Missed,,
12,0,Portland,Admirals,31,50,21,27,2,0,0,44,132,163,-31,0.42,,,,,,,,,,,,,,,,10,,6,Missed,,
9,0,Edmonton,Blizzard,34,50,21,23,6,0,0,48,130,159,-29,0.42,,,,,,,,,,,,,,,,11,,7,Missed,,
13,0,Los Angeles,Panthers,8,50,21,20,9,0,0,51,0,0,0,0.42,,,,,,,,,,,,,,,,7,,3,Round 1,1,4
6,0,Seattle,Riot,17,50,21,24,5,0,0,47,0,0,0,0.42,,,,,,,,,,,,,,,,11,,6,Missed,,
7,0,West Kendall,Platoon,20,50,21,20,9,0,0,51,0,0,0,0.42,,,,,,,,,,,,,,,,10,,4,Round 1,0,4
6,0,Seattle,Riot,34,50,21,18,11,0,0,53,125,139,-14,0.42,,,,,,,,,,,,,,,,10,,6,Missed,,
7,0,West Kendall,Platoon,34,50,21,25,4,0,0,46,140,145,-5,0.42,,,,,,,,,,,,,,,,12,,5,Missed,,
11,0,Winnipeg,Jets,8,50,21,20,9,0,0,51,0,0,0,0.42,,,,,,,,,,,,,,,,8,,4,Missed,,
13,0,Los Angeles,Panthers,9,50,21,21,8,0,0,50,0,0,0,0.42,,,,,,,,,,,,,,,,7,,4,Missed,,
5,0,New England,Wolfpack,25,50,21,26,3,0,0,45,0,0,0,0.42,,,,,,,,,,,,,,,,13,,7,Missed,,
4,0,Manhattan,Rage,4,40,21,16,3,0,0,45,0,0,0,0.525,,,,,,,,,,,,,,,,2,,1,Round 2,2,4
0,0,Buffalo,Stampede,32,50,21,22,7,0,0,49,146,152,-6,0.42,,,,,,,,,,,,,,,,11,,5,Missed,,
5,0,New England,Wolfpack,43,50,21,25,4,0,0,46,137,157,-20,0.42,,,,,,,,,,,,,,,,12,,6,Missed,,
2,0,Hamilton,Steelhawks,45,50,21,27,2,0,0,44,157,159,-2,0.42,,,,,,,,,,,,,,,,11,,6,Missed,,
11,0,Winnipeg,Jets,56,50,21,26,2,0,1,45,127,167,-40,0.42,,,,,,,,,,,,,,,,12,3,6,Round 1,1,4
2,0,Hamilton,Steelhawks,37,50,21,24,5,0,0,47,143,163,-20,0.42,,,,,,,,,,,,,,,,12,,7,Missed,,
4,0,Manhattan,Rage,59,66,21,41,1,4,3,46,148,248,-100,0.318,,,,,,,,,,,,,,,,17,5,9,Missed,,
7,0,West Kendall,Platoon,52,50,21,28,1,0,0,43,151,160,-9,0.42,,,,,,,,,,,,,,,,15,3,7,Missed,,
1,0,Chicago,Syndicate,48,50,21,24,5,0,0,47,151,173,-22,0.42,,,,,,,,,,,,,,,,13,3,7,Missed,,
3,0,Toronto,North Stars,40,50,21,23,6,0,0,48,154,191,-37,0.42,,,,,,,,,,,,,,,,12,,6,Missed,,
7,0,West Kendall,Platoon,53,50,21,22,2,3,5,49,109,156,-47,0.42,,,,,,,,,,,,,,,,11,3,6,Missed,,
13,0,Los Angeles,Panthers,51,50,21,25,4,0,0,46,145,165,-20,0.42,,,,,,,,,,,,,,,,12,2,5,Round 3,8,7
10,0,Minnesota,Monarchs,57,66,21,42,2,1,1,45,163,234,-71,0.318,,,,,,,,,,,,,,,,15,5,8,Missed,,
13,0,Los Angeles,Panthers,49,50,21,19,10,0,0,52,148,160,-12,0.42,,,,,,,,,,,,,,,,10,2,5,Round 1,2,4
3,0,Toronto,North Stars,41,50,21,24,5,0,0,47,169,181,-12,0.42,,,,,,,,,,,,,,,,11,,7,Missed,,
12,0,San Francisco,Pride,40,50,21,23,6,0,0,48,144,163,-19,0.42,,,,,,,,,,,,,,,,11,,6,Missed,,
5,0,New England,Wolfpack,51,50,21,22,7,0,0,49,166,166,0,0.42,,,,,,,,,,,,,,,,10,3,7,Missed,,
3,0,Toronto,North Stars,49,50,21,27,2,0,0,44,162,180,-18,0.42,,,,,,,,,,,,,,,,13,3,7,Missed,,
3,0,Toronto,North Stars,51,50,21,26,3,0,0,45,146,157,-11,0.42,,,,,,,,,,,,,,,,13,4,8,Missed,,
7,0,Baltimore,Platoon,87,66,21,42,2,2,1,45,214,309,-95,0.318,1924,2410,49.9,1081,1514,723,864,7.91,213,46,0.216,7,226,40,0.823,19,,9,Missed,,
3,0,Toronto,North Stars,82,66,21,42,1,3,2,45,223,329,-106,0.318,1860,2773,46.7,1485,1466,741,804,8.09,225,20,0.0889,16,218,33,0.8486,19,5,10,Missed,,
12,0,San Francisco,Pride,82,66,21,42,2,2,1,45,195,299,-104,0.318,1739,2325,52.8,1251,1530,791,796,9.88,269,47,0.1747,7,276,44,0.8406,18,5,9,Missed,,
6,0,Tampa Bay,Barracuda,71,66,21,39,4,2,2,48,193,290,-97,0.318,1957,2848,46.2,1036,988,725,554,6.14,193,23,0.1192,20,178,48,0.7303,17,4,8,Round 1,1,4
2,0,Hamilton,Steelhawks,79,66,21,42,1,4,2,45,231,340,-109,0.318,2240,2823,45,1164,1102,681,561,7.08,221,43,0.1946,16,208,77,0.6298,18,5,10,Missed,,
1,0,Chicago,Syndicate,79,66,21,43,0,2,2,44,224,320,-96,0.318,2152,2774,44.8,1496,1118,521,673,8.82,225,46,0.2044,13,243,66,0.7284,19,5,9,Missed,,
12,0,San Francisco,Pride,70,66,21,45,0,2,0,42,195,297,-102,0.318,2036,2500,50.9,1169,1288,545,528,8.64,226,39,0.1726,21,242,85,0.6488,17,4,9,Missed,,
9,0,Edmonton,Blizzard,63,66,21,37,1,1,7,50,186,224,-38,0.318,,,,,,,,,,,,,,,,15,5,8,Round 1,0,4
8,0,Calgary,Dragons,71,66,20,43,2,4,1,43,207,301,-94,0.303,2010,2558,53.1,1117,1242,623,476,8.14,253,56,0.2213,18,236,53,0.7754,18,5,10,Missed,,
4,0,Manhattan,Rage,75,66,20,42,3,1,1,44,226,332,-106,0.303,2299,2886,47,1295,1198,609,680,7.5,200,34,0.17,9,214,56,0.7383,18,5,9,Missed,,
6,0,Tampa Bay,Barracuda,72,66,20,42,3,0,1,44,231,307,-76,0.303,2173,2969,38.6,1146,871,753,484,6.79,194,29,0.1495,9,206,53,0.7427,18,4,8,Round 1,0,4
8,0,Calgary,Dragons,72,66,20,39,5,0,2,47,200,306,-106,0.303,1929,2961,51.9,1086,1104,599,571,7.77,196,33,0.1684,11,228,46,0.7982,16,5,9,Missed,,
5,0,New England,Wolfpack,63,66,20,42,0,4,4,44,159,263,-104,0.303,,,,,,,,,,,,,,,,16,4,8,Round 1,1,4
4,0,Manhattan,Rage,70,66,20,43,3,0,0,43,245,363,-118,0.303,2321,2816,51.9,1113,1074,573,535,6.56,176,28,0.1591,16,190,52,0.7263,16,4,8,Round 1,0,4
8,0,Calgary,Dragons,77,66,20,40,5,1,1,46,210,315,-105,0.303,2144,2560,50.4,1409,988,681,575,8.61,201,39,0.194,11,249,70,0.7189,17,3,8,Round 1,2,4
14,0,New Orleans,Specters,62,66,20,41,1,3,4,45,173,234,-61,0.303,,,,,,,,,,,,,,,,17,4,9,Missed,,
19,0,Seattle,Argonauts,77,66,20,45,0,0,1,41,222,308,-86,0.303,1733,2684,49.3,1450,1093,609,448,6.68,218,37,0.1697,12,197,52,0.736,18,4,9,Missed,,
15,0,Texas,Renegades,67,66,20,44,0,2,2,42,187,299,-112,0.303,1850,2630,52.4,891,1054,557,485,7.3,182,29,0.1593,6,205,54,0.7366,17,4,9,Missed,,
3,0,Toronto,North Stars,83,66,20,43,2,1,1,43,209,338,-129,0.303,1695,2555,49.3,1452,1718,695,899,8.32,195,34,0.1744,6,240,46,0.8083,19,,12,Missed,,
13,0,Los Angeles,Panthers,48,50,20,29,1,0,0,41,133,160,-27,0.4,,,,,,,,,,,,,,,,15,4,8,Missed,,
7,0,West Kendall,Platoon,38,50,20,26,4,0,0,44,145,156,-11,0.4,,,,,,,,,,,,,,,,9,,5,Missed,,
4,0,Manhattan,Rage,43,50,20,25,5,0,0,45,144,175,-31,0.4,,,,,,,,,,,,,,,,13,,7,Missed,,
13,0,Los Angeles,Panthers,38,50,20,26,4,0,0,44,135,168,-33,0.4,,,,,,,,,,,,,,,,10,,5,Missed,,
6,0,Seattle,Riot,45,50,20,28,2,0,0,42,120,157,-37,0.4,,,,,,,,,,,,,,,,13,,6,Missed,,
3,0,Toronto,North Stars,39,50,20,25,5,0,0,45,160,182,-22,0.4,,,,,,,,,,,,,,,,11,,5,Missed,,
20,0,Montreal,Patriotes,61,66,20,40,1,2,5,46,159,234,-75,0.303,,,,,,,,,,,,,,,,18,5,9,Missed,,
5,0,New England,Wolfpack,44,50,20,25,5,0,0,45,138,167,-29,0.4,,,,,,,,,,,,,,,,10,,5,Missed,,
0,0,Buffalo,Stampede,45,50,20,26,4,0,0,44,159,172,-13,0.4,,,,,,,,,,,,,,,,12,,7,Missed,,
6,0,Tampa Bay,Barracuda,59,66,20,38,4,2,4,48,185,227,-42,0.303,,,,,,,,,,,,,,,,15,3,7,Round 1,1,4
12,0,San Francisco,Pride,60,66,20,41,5,3,0,45,146,255,-109,0.303,,,,,,,,,,,,,,,,17,5,8,Round 1,1,4
3,0,Toronto,North Stars,43,50,20,23,7,0,0,47,142,163,-21,0.4,,,,,,,,,,,,,,,,11,,5,Missed,,
12,0,San Francisco,Pride,58,66,20,40,0,1,6,46,158,263,-105,0.303,,,,,,,,,,,,,,,,17,3,8,Round 1,3,4
10,0,Minnesota,Chiefs,48,50,20,24,6,0,0,46,138,159,-21,0.4,,,,,,,,,,,,,,,,14,4,7,Missed,,
15,0,Texas,Renegades,52,50,20,26,4,0,0,44,135,182,-47,0.4,,,,,,,,,,,,,,,,14,4,8,Missed,,
13,0,Los Angeles,Panthers,47,50,20,25,5,0,0,45,128,148,-20,0.4,,,,,,,,,,,,,,,,13,4,7,Missed,,
12,0,San Francisco,Pride,42,50,20,26,4,0,0,44,141,183,-42,0.4,,,,,,,,,,,,,,,,13,,7,Missed,,
12,0,San Francisco,Pride,49,50,20,26,4,0,0,44,144,168,-24,0.4,,,,,,,,,,,,,,,,14,3,7,Missed,,
8,0,Calgary,Dragons,2,40,20,17,3,0,0,43,0,0,0,0.5,,,,,,,,,,,,,,,,4,,3,Missed,,
11,0,Winnipeg,Jets,30,50,20,19,11,0,0,51,164,174,-10,0.4,,,,,,,,,,,,,,,,10,,5,Missed,,
7,0,West Kendall,Platoon,18,50,20,24,6,0,0,46,0,0,0,0.4,,,,,,,,,,,,,,,,11,,5,Missed,,
12,0,Portland,Admirals,33,50,20,24,6,0,0,46,138,165,-27,0.4,,,,,,,,,,,,,,,,11,,6,Missed,,
10,0,Minnesota,Chiefs,33,50,20,26,4,0,0,44,116,146,-30,0.4,,,,,,,,,,,,,,,,13,,7,Missed,,
6,0,Las Vegas,Kings,14,50,20,25,5,0,0,45,0,0,0,0.4,,,,,,,,,,,,,,,,10,,6,Missed,,
