"PlayerID","TeamID","FranchiseID","LeagueID","SeasonID","GP","Minutes","Wins","Losses","OT","ShotsAgainst","Saves","GoalsAgainst","GAA","Shutouts","SavePct","GameRating"
"2625","15","15","3","83","8","394","2","6","0","266","228","38","5.77","0","0.857","56"
"2269","12","12","3","83","8","343","2","5","0","162","135","27","4.72","0","0.833","49"
"2828","9","9","0","83","21","1220","18","2","0","529","479","50","2.46","3","0.905","71"
"2615","5","5","3","83","9","521","2","6","0","255","227","28","3.22","0","0.890","67"
"2283","6","6","3","83","8","403","5","2","0","212","186","26","3.87","2","0.877","64"
"2595","15","15","0","83","45","2538","20","20","3","1267","1138","129","3.05","2","0.898","69"
"2273","6","6","3","83","6","320","4","1","0","175","155","20","3.75","0","0.886","67"
"2314","2","2","3","83","6","273","1","3","0","200","177","23","5.05","0","0.885","67"
"2309","15","15","3","83","6","331","1","1","2","184","168","16","2.90","0","0.913","72"
"2260","0","0","3","83","6","360","6","0","0","130","119","11","1.83","1","0.915","71"
"2264","2","2","3","83","9","449","3","5","0","323","284","39","5.21","1","0.879","64"
"2205","9","9","2","83","2","120","2","0","0","50","46","4","2.00","0","0.920","74"
"2443","4","4","3","83","8","467","3","3","2","284","254","30","3.85","0","0.894","72"
"2769","3","3","1","83","59","3468","26","28","4","1793","1588","205","3.55","4","0.886","67"
"2790","12","12","3","83","8","373","1","4","0","217","198","19","3.06","0","0.912","70"
"2435","9","9","3","83","8","404","3","4","1","185","160","25","3.71","1","0.865","58"
"2850","14","14","3","83","7","397","2","5","0","216","186","30","4.53","0","0.861","60"
"2854","1","1","3","83","4","229","1","3","0","120","103","17","4.45","0","0.858","58"
"2855","7","7","3","83","4","240","4","0","0","91","87","4","1.00","2","0.956","85"
"2169","7","7","2","83","4","195","3","0","0","76","67","9","2.76","0","0.882","62"
"2475","7","7","3","83","8","485","6","2","0","215","192","23","2.85","0","0.893","68"
"2436","5","5","3","83","4","198","0","4","0","115","98","17","5.14","0","0.852","55"
"2683","9","9","3","83","6","316","2","2","0","148","125","23","4.35","0","0.845","52"
"2497","13","13","3","83","7","412","2","4","0","242","215","27","3.93","0","0.888","71"
"2506","1","1","3","83","9","494","6","1","1","219","194","25","3.03","0","0.886","63"
"2625","15","15","3","82","9","518","5","3","1","222","202","20","2.32","1","0.910","71"
"2319","13","13","3","82","9","537","4","5","0","276","250","26","2.90","1","0.906","74"
"2575","0","0","0","82","30","1718","11","11","7","884","782","102","3.56","2","0.885","67"
"2475","1","1","3","82","5","252","3","2","0","118","103","15","3.56","0","0.873","61"
"2314","15","15","3","82","4","204","2","1","0","80","73","7","2.06","0","0.913","66"
"2436","12","12","3","82","5","265","3","1","0","127","115","12","2.72","1","0.906","68"
"2506","1","1","3","82","8","471","4","3","0","234","210","24","3.06","1","0.897","71"
"2435","4","4","3","82","11","574","2","6","1","351","317","34","3.55","1","0.903","73"
"2503","7","7","3","82","6","361","5","1","0","191","174","17","2.82","0","0.911","77"
"2615","5","5","3","82","5","265","1","3","0","100","84","16","3.62","1","0.840","53"
"2443","9","9","3","82","6","364","3","2","1","165","150","15","2.47","0","0.909","73"
"2497","13","13","3","82","3","185","0","2","1","95","81","14","4.54","0","0.853","56"
"2327","0","0","3","82","6","360","1","4","1","171","153","18","2.99","0","0.895","68"
"2595","15","15","0","82","47","2723","24","16","2","1471","1300","171","3.77","1","0.884","66"
"2469","12","12","3","82","8","458","4","4","0","219","197","22","2.88","0","0.900","70"
"2269","5","5","3","82","8","458","6","2","0","168","145","23","3.01","1","0.863","58"
"2639","2","2","3","82","10","485","5","3","1","223","195","28","3.46","1","0.874","60"
"2683","4","4","3","82","3","146","0","3","0","113","96","17","6.98","0","0.850","57"
"2724","3","3","1","82","47","2778","23","18","5","1324","1184","140","3.02","1","0.894","68"
"2661","9","9","3","82","6","360","4","2","0","148","125","23","3.83","1","0.845","54"
"2273","6","6","3","82","9","481","2","6","0","292","252","40","4.98","0","0.863","59"
"2169","7","7","2","82","3","180","3","0","0","60","57","3","1.00","1","0.950","79"
"2641","2","2","3","82","6","240","1","2","0","103","84","19","4.74","0","0.816","46"
"2655","14","14","3","82","9","548","6","3","0","286","260","26","2.85","0","0.909","74"
"2283","6","6","3","82","5","238","0","3","1","187","167","20","5.03","0","0.893","71"
"2285","7","7","3","82","6","369","4","0","2","188","172","16","2.60","0","0.915","78"
"2260","0","0","3","82","6","359","5","1","0","134","128","6","1.00","2","0.955","81"
"2828","9","9","0","82","55","3159","31","18","5","1642","1462","180","3.42","5","0.890","69"
"3622","18","18","1","82","28","1449","8","15","2","785","688","97","4.02","1","0.876","62"
"3730","15","15","1","82","18","905","7","4","3","474","427","47","3.11","0","0.901","67"
"3105","2","2","1","82","36","1968","17","14","2","1070","963","107","3.26","1","0.900","70"
"3639","15","15","1","82","54","3071","29","21","2","1370","1200","170","3.32","2","0.876","62"
"3068","3","3","1","82","21","1202","16","3","1","491","438","53","2.64","0","0.892","66"
"3122","3","3","0","82","56","3031","19","32","1","2072","1834","238","4.71","2","0.885","68"
"3111","4","4","1","82","65","3648","29","33","3","2344","2086","258","4.24","0","0.890","69"
"3119","0","0","1","82","40","2258","10","27","0","1306","1143","163","4.33","1","0.875","64"
"3438","8","8","1","82","53","3121","38","14","1","1504","1341","163","3.13","2","0.892","67"
"3669","4","4","1","82","9","315","0","1","0","166","142","24","4.57","0","0.855","53"
"3006","7","7","1","82","23","1107","11","4","1","515","457","58","3.14","2","0.887","62"
"2921","21","21","0","82","52","2959","24","24","3","1657","1460","197","3.99","3","0.881","66"
"3369","8","8","1","82","16","858","11","2","0","384","346","38","2.66","0","0.901","68"
"3308","16","16","1","82","42","2338","7","31","0","1464","1255","209","5.36","2","0.857","59"
"3159","17","17","1","82","23","1294","14","6","1","516","457","59","2.73","1","0.886","63"
"3530","7","7","1","82","49","2810","20","27","2","1390","1210","180","3.84","3","0.871","61"
"3154","2","2","0","82","56","3130","23","29","2","1967","1730","237","4.54","0","0.880","66"
"3724","6","6","1","82","49","2558","20","25","1","1415","1257","158","3.71","1","0.888","66"
"3547","13","13","0","82","54","3164","27","20","7","1655","1459","196","3.72","1","0.882","65"
"3697","9","9","1","82","33","1923","19","10","3","1005","905","100","3.12","2","0.900","71"
"3417","1","1","1","82","48","2702","29","13","3","1312","1161","151","3.35","3","0.885","65"
"2914","6","6","1","82","30","1408","7","12","1","730","644","86","3.66","3","0.882","61"
"3296","2","2","1","82","36","2047","20","9","4","1042","942","100","2.93","4","0.904","72"
"3321","9","9","1","82","35","2069","21","11","2","1040","920","120","3.48","2","0.885","68"
"4854","7","7","0","82","55","3133","22","27","4","1630","1431","199","3.81","1","0.878","63"
"5166","11","11","0","82","22","998","6","7","1","504","437","67","4.03","1","0.867","57"
"4329","5","5","0","82","51","3008","29","21","1","1448","1266","182","3.63","2","0.874","62"
"4278","20","20","0","82","56","3250","31","20","2","1474","1314","160","2.95","3","0.891","67"
"3746","6","6","0","82","55","3259","39","13","3","1375","1213","162","2.98","3","0.882","63"
"4455","18","18","0","82","32","1891","24","6","2","793","700","93","2.95","1","0.883","64"
"4312","13","13","0","82","17","834","8","3","1","365","318","47","3.38","2","0.871","60"
"4815","3","3","0","82","18","949","2","10","2","697","610","87","5.50","0","0.875","67"
"4546","4","4","0","82","28","1284","11","10","0","651","573","78","3.64","1","0.880","61"
"4717","20","20","0","82","14","727","7","6","0","406","352","54","4.45","0","0.867","61"
"4411","8","8","0","82","50","3016","37","10","3","1247","1109","138","2.74","3","0.889","66"
"4225","7","7","0","82","7","334","2","1","1","173","150","23","4.13","0","0.867","60"
"4830","12","12","0","82","25","1147","4","13","1","718","624","94","4.91","0","0.869","59"
"4207","0","0","1","82","32","1695","13","14","2","947","838","109","3.86","1","0.885","67"
"3900","12","12","0","82","51","2830","17","29","2","1602","1402","200","4.24","0","0.875","64"
"4056","19","19","1","82","25","1373","5","9","5","738","639","99","4.32","0","0.866","59"
"4987","1","1","0","82","17","864","6","6","2","412","355","57","3.96","0","0.862","57"
"4047","16","16","1","82","33","1619","8","18","2","1048","932","116","4.30","2","0.889","67"
"4903","19","19","0","82","21","1126","12","6","0","571","511","60","3.19","0","0.895","68"
"4041","5","5","1","82","24","1312","9","12","1","714","619","95","4.34","2","0.867","60"
"4024","14","14","0","82","38","1864","7","20","3","1188","1027","161","5.18","0","0.864","60"
"3882","1","1","1","82","26","1291","12","7","2","578","500","78","3.62","1","0.865","58"
"4517","19","19","0","82","48","2837","29","15","4","1414","1254","160","3.38","3","0.887","67"
"3886","17","17","1","82","46","2678","28","13","4","1142","1030","112","2.51","2","0.902","69"
"4655","21","21","0","82","19","1022","10","5","0","495","435","60","3.52","0","0.879","62"
"3894","14","14","1","82","44","2452","15","26","1","1369","1207","162","3.96","1","0.882","65"
"4965","5","5","0","82","18","958","10","3","2","480","424","56","3.50","0","0.883","65"
"4973","9","9","0","82","14","817","8","4","0","383","336","47","3.45","0","0.877","63"
"3906","19","19","1","82","48","2638","19","24","4","1451","1292","159","3.62","3","0.890","67"
"4512","18","18","0","82","37","2112","23","9","2","941","842","99","2.81","6","0.895","68"
"3843","11","11","0","82","53","2971","25","23","4","1535","1337","198","4.00","2","0.871","62"
"4068","18","18","1","82","45","2530","25","15","1","1279","1158","121","2.87","3","0.905","72"
"4174","7","7","0","82","9","508","1","8","0","252","216","36","4.25","0","0.857","56"
"4463","0","0","0","82","40","2260","13","23","1","1254","1113","141","3.74","3","0.888","67"
"4632","6","6","0","82","13","727","7","2","2","303","275","28","2.31","0","0.908","68"
"3750","10","10","0","82","54","2972","22","26","2","1810","1580","230","4.64","0","0.873","64"
"5139","14","14","0","82","45","2328","20","18","3","1235","1075","160","4.12","1","0.870","61"
"4102","4","4","0","82","51","2693","19","23","3","1440","1251","189","4.21","1","0.869","61"
"4478","15","15","0","82","26","1249","8","14","2","704","624","80","3.84","0","0.886","64"
"4704","2","2","0","82","20","847","6","4","2","440","396","44","3.11","1","0.900","65"
"5016","10","10","0","82","19","802","0","10","1","528","442","86","6.43","0","0.837","50"
"4943","1","1","0","82","55","3106","25","23","4","1622","1427","195","3.77","2","0.880","64"
"4069","14","14","1","82","30","1504","10","14","0","895","784","111","4.43","2","0.876","62"
"4861","8","8","0","82","17","960","11","5","0","373","334","39","2.44","2","0.895","66"
"4070","5","5","1","82","5","299","3","2","0","163","146","17","3.41","1","0.896","74"
"1091","13","13","2","82","8","455","3","5","0","195","169","26","3.42","1","0.867","60"
"961","2","2","2","82","11","586","4","4","1","321","283","38","3.89","1","0.882","62"
"1179","6","6","2","82","5","264","3","1","0","123","109","14","3.17","0","0.886","63"
"165","5","5","2","82","4","224","2","2","0","104","89","15","4.00","1","0.856","57"
"1683","0","0","2","82","4","176","1","3","0","141","119","22","7.47","0","0.844","47"
"1895","8","8","2","82","3","137","1","2","0","85","73","12","5.22","0","0.859","57"
"1847","9","9","2","82","6","308","1","5","0","137","113","24","4.67","0","0.825","46"
"1913","0","0","2","82","10","547","5","2","1","326","293","33","3.61","0","0.899","72"
"1675","5","5","2","82","9","493","6","2","0","261","240","21","2.56","0","0.920","76"
"2160","1","1","2","82","4","124","0","1","0","83","72","11","5.31","0","0.867","57"
"1707","14","14","2","82","7","419","2","4","1","210","184","26","3.72","0","0.876","63"
"2115","14","14","3","82","3","180","2","1","0","95","84","11","3.67","0","0.884","69"
"2110","10","10","2","82","3","180","3","0","0","64","55","9","3.00","0","0.859","57"
"1786","8","8","2","82","10","591","7","2","0","308","276","32","3.25","0","0.896","72"
"2021","12","12","2","82","2","86","0","1","0","52","49","3","2.08","0","0.942","80"
"1912","11","11","2","82","9","497","7","2","0","205","188","17","2.05","1","0.917","71"
"70","2","2","2","82","5","140","0","2","1","64","51","13","5.54","0","0.797","42"
"0","12","12","2","82","11","635","0","10","1","402","352","50","4.72","0","0.876","66"
"742","14","14","2","82","6","302","0","5","0","197","170","27","5.35","0","0.863","59"
"694","7","7","2","82","9","545","6","3","0","241","208","33","3.63","0","0.863","59"
"730","1","1","2","82","11","598","3","8","0","378","331","47","4.72","0","0.876","64"
"682","10","10","2","82","9","538","6","3","0","297","269","28","3.12","1","0.906","73"
"1452","4","4","2","82","8","484","4","3","1","216","194","22","2.72","0","0.898","69"
"1354","9","9","2","82","7","418","4","1","1","223","207","16","2.29","0","0.928","81"
"1213","6","6","2","82","8","460","4","3","1","192","175","17","2.21","4","0.911","74"
"429","13","13","2","82","5","265","3","0","1","117","109","8","1.81","1","0.932","76"
"399","4","4","2","82","4","245","3","0","1","90","83","7","1.71","1","0.922","74"
"364","11","11","2","82","4","228","3","0","0","99","87","12","3.16","0","0.879","63"
"364","11","11","2","81","3","177","1","2","0","77","71","6","2.02","0","0.922","76"
"330","10","10","2","81","4","242","3","1","0","94","86","8","1.98","1","0.915","72"
"429","13","13","2","81","4","243","3","1","0","130","118","12","2.96","0","0.908","71"
"399","4","4","2","81","6","309","1","4","1","125","107","18","3.49","1","0.856","55"
"1996","14","14","3","81","4","228","3","1","0","128","117","11","2.89","0","0.914","81"
"1913","0","0","2","81","9","439","2","7","0","233","202","31","4.24","0","0.867","58"
"1997","9","9","3","81","6","370","5","1","0","233","211","22","3.57","0","0.906","82"
"1707","14","14","2","81","5","256","3","1","0","145","131","14","3.28","1","0.903","74"
"1994","9","9","3","81","6","365","5","1","0","234","220","14","2.30","0","0.940","89"
"1683","0","0","2","81","5","284","1","2","0","189","172","17","3.58","0","0.910","73"
"1995","5","5","3","81","4","240","4","0","0","100","96","4","1.00","1","0.960","83"
"1834","1","1","2","81","4","192","1","3","0","123","109","14","4.35","0","0.886","67"
"1675","5","5","2","81","5","246","4","0","0","133","125","8","1.95","1","0.940","81"
"2154","1","1","1","81","40","2013","22","13","0","1133","1017","116","3.46","1","0.898","69"
"1771","12","12","2","81","6","253","1","2","1","143","128","15","3.55","0","0.895","65"
"1847","9","9","2","81","5","247","4","0","1","137","130","7","1.70","1","0.949","82"
"1999","7","7","3","81","6","363","2","3","1","226","205","21","3.47","0","0.907","80"
"1786","8","8","2","81","4","180","1","2","1","136","115","21","6.98","0","0.846","54"
"1895","8","8","2","81","10","556","6","2","0","336","314","22","2.37","1","0.935","87"
"1912","11","11","2","81","9","548","3","4","2","285","251","34","3.72","0","0.881","65"
"2115","14","14","3","81","9","501","5","3","0","254","234","20","2.39","2","0.921","78"
"961","2","2","2","81","11","604","7","1","2","322","297","25","2.48","2","0.922","77"
"1179","6","6","2","81","5","253","2","2","0","124","113","11","2.61","1","0.911","69"
"1091","13","13","2","81","8","479","4","3","1","246","226","20","2.50","0","0.919","79"
